"id_maquina","mes","tstart","tstop","exposicion","n_fallos","fallo","antiguedad","dias_desde_mant","mant_reciente","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M331",49,1440,1460,20,0,0,11.797,76,0,"Lijado","Auxiliar","C",0.431,"Preventivo",90
"M332",1,0,30,30,0,0,2.849,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",2,30,60,30,0,0,2.932,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",3,60,90,30,0,0,3.014,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",4,90,120,30,0,0,3.096,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",5,120,150,30,0,0,3.178,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",6,150,180,30,0,0,3.26,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",7,180,210,30,0,0,3.342,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",8,210,240,30,0,0,3.425,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",9,240,270,30,0,0,3.507,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",10,270,300,30,0,0,3.589,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",11,300,330,30,0,0,3.671,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",12,330,360,30,0,0,3.753,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",13,360,390,30,0,0,3.836,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",14,390,420,30,0,0,3.918,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",15,420,450,30,0,0,4,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",16,450,480,30,0,0,4.082,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",17,480,510,30,0,0,4.164,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",18,510,540,30,0,0,4.247,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",19,540,570,30,0,0,4.329,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",20,570,600,30,0,0,4.411,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",21,600,630,30,0,0,4.493,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",22,630,660,30,0,0,4.575,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",23,660,690,30,0,0,4.658,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",24,690,720,30,0,0,4.74,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",25,720,750,30,0,0,4.822,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",26,750,780,30,0,0,4.904,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",27,780,810,30,0,0,4.986,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",28,810,840,30,0,0,5.068,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",29,840,870,30,0,0,5.151,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",30,870,900,30,0,0,5.233,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",31,900,930,30,0,0,5.315,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",32,930,960,30,0,0,5.397,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",33,960,990,30,0,0,5.479,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",34,990,1020,30,0,0,5.562,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",35,1020,1050,30,0,0,5.644,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",36,1050,1080,30,0,0,5.726,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",37,1080,1110,30,0,0,5.808,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",38,1110,1140,30,0,0,5.89,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",39,1140,1170,30,0,0,5.973,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",40,1170,1200,30,0,0,6.055,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",41,1200,1230,30,1,1,6.137,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",42,1230,1260,30,0,0,6.219,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",43,1260,1290,30,0,0,6.301,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",44,1290,1320,30,0,0,6.384,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",45,1320,1350,30,0,0,6.466,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",46,1350,1380,30,1,1,6.548,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",47,1380,1410,30,0,0,6.63,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",48,1410,1440,30,0,0,6.712,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",49,1440,1460,20,0,0,6.781,NA,0,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M333",1,0,30,30,0,0,4.712,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",2,30,60,30,0,0,4.795,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",3,60,90,30,0,0,4.877,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",4,90,120,30,0,0,4.959,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",5,120,150,30,0,0,5.041,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",6,150,180,30,0,0,5.123,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",7,180,210,30,0,0,5.205,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",8,210,240,30,0,0,5.288,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",9,240,270,30,0,0,5.37,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",10,270,300,30,0,0,5.452,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",11,300,330,30,0,0,5.534,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",12,330,360,30,0,0,5.616,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",13,360,390,30,0,0,5.699,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",14,390,420,30,0,0,5.781,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",15,420,450,30,0,0,5.863,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",16,450,480,30,0,0,5.945,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",17,480,510,30,0,0,6.027,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",18,510,540,30,0,0,6.11,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",19,540,570,30,0,0,6.192,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",20,570,600,30,0,0,6.274,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",21,600,630,30,0,0,6.356,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",22,630,660,30,0,0,6.438,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",23,660,690,30,0,0,6.521,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",24,690,720,30,0,0,6.603,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",25,720,750,30,0,0,6.685,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",26,750,780,30,0,0,6.767,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",27,780,810,30,0,0,6.849,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",28,810,840,30,0,0,6.932,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",29,840,870,30,0,0,7.014,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",30,870,900,30,0,0,7.096,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",31,900,930,30,0,0,7.178,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",32,930,960,30,0,0,7.26,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",33,960,990,30,0,0,7.342,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",34,990,1020,30,0,0,7.425,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",35,1020,1050,30,0,0,7.507,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",36,1050,1080,30,0,0,7.589,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",37,1080,1110,30,0,0,7.671,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",38,1110,1140,30,0,0,7.753,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",39,1140,1170,30,0,0,7.836,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",40,1170,1200,30,0,0,7.918,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",41,1200,1230,30,0,0,8,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",42,1230,1260,30,0,0,8.082,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",43,1260,1290,30,0,0,8.164,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",44,1290,1320,30,0,0,8.247,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",45,1320,1350,30,1,1,8.329,40,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",46,1350,1380,30,0,0,8.411,70,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",47,1380,1410,30,0,0,8.493,100,0,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",48,1410,1440,30,0,0,8.575,10,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",49,1440,1460,20,0,0,8.644,35,1,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M334",1,157,187,30,0,0,0.041,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",2,187,217,30,0,0,0.123,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",3,217,247,30,0,0,0.205,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",4,247,277,30,0,0,0.288,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",5,277,307,30,0,0,0.37,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",6,307,337,30,0,0,0.452,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",7,337,367,30,0,0,0.534,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",8,367,397,30,0,0,0.616,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",9,397,427,30,0,0,0.699,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",10,427,457,30,0,0,0.781,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",11,457,487,30,0,0,0.863,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",12,487,517,30,0,0,0.945,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",13,517,547,30,0,0,1.027,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",14,547,577,30,0,0,1.11,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",15,577,607,30,0,0,1.192,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",16,607,637,30,0,0,1.274,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",17,637,667,30,0,0,1.356,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",18,667,697,30,0,0,1.438,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",19,697,727,30,0,0,1.521,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",20,727,757,30,0,0,1.603,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",21,757,787,30,0,0,1.685,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",22,787,817,30,0,0,1.767,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",23,817,847,30,0,0,1.849,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",24,847,877,30,0,0,1.932,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",25,877,907,30,0,0,2.014,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",26,907,937,30,0,0,2.096,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",27,937,967,30,0,0,2.178,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",28,967,997,30,0,0,2.26,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",29,997,1027,30,0,0,2.342,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",30,1027,1057,30,0,0,2.425,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",31,1057,1087,30,0,0,2.507,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",32,1087,1117,30,0,0,2.589,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",33,1117,1147,30,0,0,2.671,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",34,1147,1177,30,0,0,2.753,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",35,1177,1207,30,0,0,2.836,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",36,1207,1237,30,0,0,2.918,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",37,1237,1267,30,0,0,3,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",38,1267,1297,30,0,0,3.082,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",39,1297,1327,30,0,0,3.164,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",40,1327,1357,30,0,0,3.247,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",41,1357,1387,30,0,0,3.329,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",42,1387,1417,30,0,0,3.411,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",43,1417,1447,30,0,0,3.493,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M334",44,1447,1460,13,0,0,3.552,NA,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M335",1,0,30,30,0,0,2.57,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",2,30,60,30,0,0,2.652,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",3,60,90,30,0,0,2.734,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",4,90,120,30,0,0,2.816,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",5,120,150,30,0,0,2.899,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",6,150,180,30,0,0,2.981,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",7,180,210,30,0,0,3.063,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",8,210,240,30,0,0,3.145,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",9,240,270,30,0,0,3.227,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",10,270,300,30,0,0,3.31,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",11,300,330,30,0,0,3.392,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",12,330,360,30,0,0,3.474,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",13,360,390,30,0,0,3.556,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",14,390,420,30,0,0,3.638,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",15,420,450,30,0,0,3.721,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",16,450,480,30,0,0,3.803,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",17,480,510,30,1,1,3.885,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",18,510,540,30,0,0,3.967,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",19,540,570,30,1,1,4.049,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",20,570,600,30,0,0,4.132,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",21,600,630,30,0,0,4.214,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",22,630,660,30,0,0,4.296,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",23,660,690,30,0,0,4.378,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",24,690,720,30,0,0,4.46,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",25,720,750,30,0,0,4.542,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",26,750,780,30,0,0,4.625,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",27,780,810,30,0,0,4.707,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",28,810,840,30,0,0,4.789,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",29,840,870,30,0,0,4.871,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",30,870,900,30,0,0,4.953,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",31,900,930,30,0,0,5.036,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",32,930,960,30,0,0,5.118,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",33,960,990,30,0,0,5.2,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",34,990,1020,30,0,0,5.282,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",35,1020,1050,30,0,0,5.364,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",36,1050,1080,30,0,0,5.447,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",37,1080,1110,30,0,0,5.529,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",38,1110,1140,30,0,0,5.611,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",39,1140,1170,30,0,0,5.693,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",40,1170,1200,30,0,0,5.775,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",41,1200,1230,30,0,0,5.858,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",42,1230,1260,30,0,0,5.94,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",43,1260,1290,30,0,0,6.022,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",44,1290,1320,30,1,1,6.104,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",45,1320,1350,30,0,0,6.186,98,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",46,1350,1380,30,0,0,6.268,8,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",47,1380,1410,30,0,0,6.351,38,1,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",48,1410,1440,30,0,0,6.433,68,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",49,1440,1460,20,0,0,6.501,93,0,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M336",1,0,30,30,0,0,4.83,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",2,30,60,30,0,0,4.912,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",3,60,90,30,0,0,4.995,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",4,90,120,30,0,0,5.077,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",5,120,150,30,0,0,5.159,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",6,150,180,30,0,0,5.241,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",7,180,210,30,0,0,5.323,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",8,210,240,30,0,0,5.405,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",9,240,270,30,0,0,5.488,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",10,270,300,30,0,0,5.57,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",11,300,330,30,0,0,5.652,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",12,330,360,30,0,0,5.734,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",13,360,390,30,0,0,5.816,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",14,390,420,30,1,1,5.899,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",15,420,450,30,0,0,5.981,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",16,450,480,30,0,0,6.063,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",17,480,510,30,0,0,6.145,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",18,510,540,30,0,0,6.227,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",19,540,570,30,0,0,6.31,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",20,570,600,30,0,0,6.392,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",21,600,630,30,0,0,6.474,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",22,630,660,30,0,0,6.556,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",23,660,690,30,0,0,6.638,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",24,690,720,30,0,0,6.721,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",25,720,750,30,0,0,6.803,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",26,750,780,30,0,0,6.885,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",27,780,810,30,0,0,6.967,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",28,810,840,30,0,0,7.049,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",29,840,870,30,0,0,7.132,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",30,870,900,30,0,0,7.214,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",31,900,930,30,0,0,7.296,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",32,930,960,30,0,0,7.378,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",33,960,990,30,0,0,7.46,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",34,990,1020,30,0,0,7.542,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",35,1020,1050,30,0,0,7.625,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",36,1050,1080,30,0,0,7.707,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",37,1080,1110,30,0,0,7.789,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",38,1110,1140,30,1,1,7.871,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",39,1140,1170,30,0,0,7.953,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",40,1170,1200,30,2,1,8.036,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",41,1200,1230,30,0,0,8.118,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",42,1230,1260,30,0,0,8.2,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",43,1260,1290,30,0,0,8.282,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",44,1290,1320,30,0,0,8.364,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",45,1320,1350,30,0,0,8.447,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",46,1350,1380,30,0,0,8.529,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",47,1380,1410,30,0,0,8.611,23,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",48,1410,1440,30,0,0,8.693,53,0,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",49,1440,1460,20,1,1,8.762,18,1,"Acabado","Critica","A",0.967,"Preventivo",60
"M337",1,0,30,30,0,0,3.419,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",2,30,60,30,0,0,3.501,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",3,60,90,30,0,0,3.584,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",4,90,120,30,0,0,3.666,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",5,120,150,30,0,0,3.748,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",6,150,180,30,0,0,3.83,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",7,180,210,30,0,0,3.912,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",8,210,240,30,0,0,3.995,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",9,240,270,30,0,0,4.077,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",10,270,300,30,0,0,4.159,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",11,300,330,30,0,0,4.241,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",12,330,360,30,0,0,4.323,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",13,360,390,30,0,0,4.405,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",14,390,420,30,0,0,4.488,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",15,420,450,30,1,1,4.57,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",16,450,480,30,0,0,4.652,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",17,480,510,30,0,0,4.734,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",18,510,540,30,0,0,4.816,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",19,540,570,30,0,0,4.899,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",20,570,600,30,0,0,4.981,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",21,600,630,30,1,1,5.063,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",22,630,660,30,0,0,5.145,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
