id_maquina,id_planta,dia,tiempo_anios,tipo,fabricante,plan_mantenimiento,antiguedad_anios,carga,temperatura_observada,vibracion_observada,degradacion,mantenimiento_realizado,dias_desde_mantenimiento,mantenimiento_reciente,tiempo,fallo
M0517,P07,480,1.3150684931506849,Torno,B,Correctivo,4.869254742925675,0.9886310534213685,40.26537266843645,1.9083657783840697,1.6199737767758102,FALSE,480,0,493.01038914403324,1
M0518,P09,0,0,Prensa,A,Preventivo,20,0.7834924973076854,42.82045695106717,4.316224134437377,7.335723018356572,FALSE,0,0,3.8539664485582192,1
M0519,P01,0,0,Prensa,A,Preventivo,10.783233953116214,0.8804006054875666,37.81392986936975,2.257424133261274,4.95149510722659,FALSE,0,0,75.676316255408,1
M0519,P01,30,0.0821917808219178,Prensa,A,Preventivo,10.783233953116214,0.8108351743714799,44.324396776815746,1.8478741235610512,2.7823489849540866,FALSE,30,0,75.676316255408,1
M0519,P01,60,0.1643835616438356,Prensa,A,Preventivo,10.783233953116214,0.9143173931171248,42.991339363438414,2.4038029402414924,3.416832661587074,FALSE,60,0,75.676316255408,1
M0520,P05,0,0,Prensa,C,Preventivo,4.462577711046044,0.6773438306013052,44.09400931647228,0.9693419308165228,3.31374352311374,FALSE,0,0,642.8730748966749,1
M0520,P05,30,0.0821917808219178,Prensa,C,Preventivo,4.462577711046044,0.6583609435164323,46.41728359137502,0.7711389226928012,2.957372911980033,FALSE,30,0,642.8730748966749,1
M0520,P05,60,0.1643835616438356,Prensa,C,Preventivo,4.462577711046044,0.6753095116646893,46.29170891665715,1.0667111029901093,2.7249950417490143,FALSE,60,0,642.8730748966749,1
M0520,P05,90,0.2465753424657534,Prensa,C,Preventivo,4.462577711046044,0.6811257702054537,45.027911996686385,1.2490777644068185,3.2094501233385273,FALSE,90,0,642.8730748966749,1
M0520,P05,120,0.3287671232876712,Prensa,C,Preventivo,4.462577711046044,0.6676081198282627,46.50383621439188,1.4845233761784347,3.623474669064501,FALSE,120,0,642.8730748966749,1
M0520,P05,150,0.410958904109589,Prensa,C,Preventivo,4.462577711046044,0.7031873734452861,41.55754336534187,1.6704420943938163,4.9039231440101245,FALSE,150,0,642.8730748966749,1
M0520,P05,180,0.4931506849315068,Prensa,C,Preventivo,4.462577711046044,0.5868086116334116,40.89348623374167,1.3371893423522123,1.0329625950470618,TRUE,0,1,642.8730748966749,1
M0520,P05,210,0.5753424657534246,Prensa,C,Preventivo,4.462577711046044,0.52607774551481,41.96099023176864,0.9264586339247388,1.520178346222051,FALSE,30,1,642.8730748966749,1
M0520,P05,240,0.6575342465753424,Prensa,C,Preventivo,4.462577711046044,0.5320294681120427,40.158407412622196,0.7141910337805809,2.10017496790398,FALSE,60,1,642.8730748966749,1
M0520,P05,270,0.7397260273972602,Prensa,C,Preventivo,4.462577711046044,0.3967122877865519,39.07739143415758,1.2524646841270348,1.6009187726047633,FALSE,90,1,642.8730748966749,1
M0520,P05,300,0.821917808219178,Prensa,C,Preventivo,4.462577711046044,0.5919053523567632,39.58344277016905,1.4281438771466095,1.929425835391477,FALSE,120,0,642.8730748966749,1
M0520,P05,330,0.9041095890410958,Prensa,C,Preventivo,4.462577711046044,0.5723644247122436,38.239362191111596,1.1355741340989054,1.1597727697901472,FALSE,150,0,642.8730748966749,1
M0520,P05,360,0.9863013698630136,Prensa,C,Preventivo,4.462577711046044,0.6758174377210417,41.24950369532949,1.616290518901763,4.289809556677141,FALSE,180,0,642.8730748966749,1
M0520,P05,390,1.0684931506849316,Prensa,C,Preventivo,4.462577711046044,0.7052660618198847,45.0848247245556,NA,3.292719598273694,FALSE,210,0,642.8730748966749,1
M0520,P05,420,1.1506849315068493,Prensa,C,Preventivo,4.462577711046044,0.6718580979581963,42.7331573574255,1.7777552758274324,2.629320710346904,FALSE,240,0,642.8730748966749,1
M0520,P05,450,1.2328767123287672,Prensa,C,Preventivo,4.462577711046044,0.6372958935563063,45.0008142079178,1.2537816702842854,2.9478902557242206,FALSE,270,0,642.8730748966749,1
M0520,P05,480,1.3150684931506849,Prensa,C,Preventivo,4.462577711046044,0.6685602689033516,46.128902281413794,1.9043464681995936,2.3341928144477793,FALSE,300,0,642.8730748966749,1
M0520,P05,510,1.3972602739726028,Prensa,C,Preventivo,4.462577711046044,0.5962231376073519,41.14178753320605,1.878394250278335,3.791266071760388,FALSE,330,0,642.8730748966749,1
M0520,P05,540,1.4794520547945205,Prensa,C,Preventivo,4.462577711046044,0.5867642546746118,44.414089703540625,1.7811436078794063,1.711508160083431,TRUE,0,1,642.8730748966749,1
M0520,P05,570,1.5616438356164384,Prensa,C,Preventivo,4.462577711046044,0.46840021437326806,36.731570720226884,2.0991591706118276,1.0302274254889543,FALSE,30,1,642.8730748966749,1
M0520,P05,600,1.643835616438356,Prensa,C,Preventivo,4.462577711046044,0.47779626269505304,38.78053966351624,2.145934953661493,1.2145867237939234,FALSE,60,1,642.8730748966749,1
M0520,P05,630,1.726027397260274,Prensa,C,Preventivo,4.462577711046044,0.5878222042661284,39.072729116934894,2.1508235584963336,2.7746241187985725,FALSE,90,1,642.8730748966749,1
M0521,P01,0,0,Prensa,B,Preventivo,4.5274790910948814,0.5135167067816376,28.235453181640523,0.8781877296430195,1.987413256449823,FALSE,0,0,103.5627941711217,1
M0521,P01,30,0.0821917808219178,Prensa,B,Preventivo,4.5274790910948814,0.6247845141603525,32.26728888144422,0.9100395387096188,2.3325877776534245,FALSE,30,0,103.5627941711217,1
M0521,P01,60,0.1643835616438356,Prensa,B,Preventivo,4.5274790910948814,0.5376040714993002,31.79864816892996,0.8928246712526852,1.024464958260886,FALSE,60,0,103.5627941711217,1
M0521,P01,90,0.2465753424657534,Prensa,B,Preventivo,4.5274790910948814,0.6221131237740338,31.58716854713879,0.6341981409448058,1.7617358953945326,FALSE,90,0,103.5627941711217,1
M0522,P04,0,0,Torno,B,Correctivo,6.7691307457464625,0.5447901917313426,36.69396345295374,1.0129496923405406,1.5051477832814233,FALSE,0,0,414.17983850463236,1
M0522,P04,30,0.0821917808219178,Torno,B,Correctivo,6.7691307457464625,0.5583494037041736,38.08069932673159,1.4562004836286995,1.2469244397535033,FALSE,30,0,414.17983850463236,1
M0522,P04,60,0.1643835616438356,Torno,B,Correctivo,6.7691307457464625,0.6382369256472596,44.10806487362104,1.1882223249766948,1.2325913737570628,FALSE,60,0,414.17983850463236,1
M0522,P04,90,0.2465753424657534,Torno,B,Correctivo,6.7691307457464625,0.6351787994983433,42.341352823328315,1.57945882482866,1.449128519901161,FALSE,90,0,414.17983850463236,1
M0522,P04,120,0.3287671232876712,Torno,B,Correctivo,6.7691307457464625,0.6568821218584511,43.91487744044445,1.8739935217384849,1.4079202705848888,FALSE,120,0,414.17983850463236,1
M0522,P04,150,0.410958904109589,Torno,B,Correctivo,6.7691307457464625,0.6435379574351034,39.630446070328816,1.6084231979485382,1.489966025896378,FALSE,150,0,414.17983850463236,1
M0522,P04,180,0.4931506849315068,Torno,B,Correctivo,6.7691307457464625,0.5262444901980847,36.536397105886394,1.053015057861541,1.732991106481534,FALSE,180,0,414.17983850463236,1
M0522,P04,210,0.5753424657534246,Torno,B,Correctivo,6.7691307457464625,0.5949689285400094,34.98970545102671,1.3284481008190803,1.8990062926774385,FALSE,210,0,414.17983850463236,1
M0522,P04,240,0.6575342465753424,Torno,B,Correctivo,6.7691307457464625,0.5344722937854338,34.58178068061484,1.617065440864051,2.193335746519146,FALSE,240,0,414.17983850463236,1
M0522,P04,270,0.7397260273972602,Torno,B,Correctivo,6.7691307457464625,0.4329662375218315,34.87447703062626,1.0434057007459383,0.8952533908445666,FALSE,270,0,414.17983850463236,1
M0522,P04,300,0.821917808219178,Torno,B,Correctivo,6.7691307457464625,0.46336539204326815,33.9496878004759,0.9425458523959319,1.394965272196006,FALSE,300,0,414.17983850463236,1
M0522,P04,330,0.9041095890410958,Torno,B,Correctivo,6.7691307457464625,0.6160600124537741,36.06887273691452,1.7841345910626059,1.4865667564962664,FALSE,330,0,414.17983850463236,1
M0522,P04,360,0.9863013698630136,Torno,B,Correctivo,6.7691307457464625,0.47586746925412793,34.84241675581248,1.2164018168822675,1.501896805667984,FALSE,360,0,414.17983850463236,1
M0522,P04,390,1.0684931506849316,Torno,B,Correctivo,6.7691307457464625,0.7055707129224846,35.674458734369985,1.5646124939849808,2.7228240033372075,FALSE,390,0,414.17983850463236,1
M0523,P12,0,0,Fresadora,B,Correctivo,16.68759844573889,0.8820753506384239,38.657097252048374,1.995033527659397,1.4038707273665914,FALSE,0,0,12.037740339648305,1
M0524,P10,0,0,Fresadora,C,Preventivo,7.139247300368546,0.6775782013896866,38.042059725383105,1.9022586659036336,2.4273093347173917,FALSE,0,0,117.44287864457235,1
M0524,P10,30,0.0821917808219178,Fresadora,C,Preventivo,7.139247300368546,0.7894180550207133,36.66921005710796,2.368978397251291,4.879134352407757,FALSE,30,0,117.44287864457235,1
M0524,P10,60,0.1643835616438356,Fresadora,C,Preventivo,7.139247300368546,0.6989587935565422,40.78098551384921,2.5529656316589002,6.115320821593425,FALSE,60,0,117.44287864457235,1
M0524,P10,90,0.2465753424657534,Fresadora,C,Preventivo,7.139247300368546,0.8322003514568656,43.28974250707566,3.3335912491136965,5.249574796243343,FALSE,90,0,117.44287864457235,1
M0525,P11,0,0,Torno,A,Correctivo,6.007124561035672,0.8208351054775057,41.837957949904045,1.5857007114342145,2.3642214281906626,FALSE,0,0,170.9102206591328,1
M0525,P11,30,0.0821917808219178,Torno,A,Correctivo,6.007124561035672,0.9185344537580502,48.155185445904856,1.7668210488764375,3.5380944983243494,FALSE,30,0,170.9102206591328,1
M0525,P11,60,0.1643835616438356,Torno,A,Correctivo,6.007124561035672,0.8896123492213045,44.11105401143083,1.3572140162905988,2.6781313892552543,FALSE,60,0,170.9102206591328,1
M0525,P11,90,0.2465753424657534,Torno,A,Correctivo,6.007124561035672,0.8032854585077633,38.52276574207394,1.827443759043072,3.0907538248891293,FALSE,90,0,170.9102206591328,1
M0525,P11,120,0.3287671232876712,Torno,A,Correctivo,6.007124561035672,0.8945448797470199,44.69916209458732,1.8541865669991253,2.7238996791089733,FALSE,120,0,170.9102206591328,1
M0525,P11,150,0.410958904109589,Torno,A,Correctivo,6.007124561035672,0.9729803276147092,45.117923106497464,2.55341378876397,2.6067597598040626,FALSE,150,0,170.9102206591328,1
M0526,P07,0,0,Fresadora,A,Preventivo,4.407936318912449,0.4526689512759314,28.065574616279932,0.6035959677453901,1.2895129506744325,FALSE,0,0,144.94315953849855,1
M0526,P07,30,0.0821917808219178,Fresadora,A,Preventivo,4.407936318912449,0.5571693952073411,29.15942174625716,0.8489110836718887,1.363910507081759,FALSE,30,0,144.94315953849855,1
M0526,P07,60,0.1643835616438356,Fresadora,A,Preventivo,4.407936318912449,0.5024829002925868,25.652896030799823,0.9318637982993278,0.6592732796149317,FALSE,60,0,144.94315953849855,1
M0526,P07,90,0.2465753424657534,Fresadora,A,Preventivo,4.407936318912449,0.48006842311375275,29.640370762151676,1.1489830648527575,1.3789701390723512,FALSE,90,0,144.94315953849855,1
M0526,P07,120,0.3287671232876712,Fresadora,A,Preventivo,4.407936318912449,0.5663995325660574,31.86323789091883,1.1605341198974766,2.3777536941626227,FALSE,120,0,144.94315953849855,1
M0527,P03,0,0,Prensa,B,Correctivo,2.969278137666802,0.46729753582054984,33.13881276778048,0.7287720157799331,1.4256064219270679,FALSE,0,0,550.5942449849506,1
M0527,P03,30,0.0821917808219178,Prensa,B,Correctivo,2.969278137666802,0.5000552154544706,33.41632497979265,0.7671930792355021,1.2428756169119248,FALSE,30,0,550.5942449849506,1
M0527,P03,60,0.1643835616438356,Prensa,B,Correctivo,2.969278137666802,0.5371036919469435,34.95573395290665,0.778841634871084,1.1362276614051734,FALSE,60,0,550.5942449849506,1
M0527,P03,90,0.2465753424657534,Prensa,B,Correctivo,2.969278137666802,0.5434628732582599,32.10604191908391,1.0165393784740138,1.681345691729029,FALSE,90,0,550.5942449849506,1
M0527,P03,120,0.3287671232876712,Prensa,B,Correctivo,2.969278137666802,0.41512692197544165,33.775039625831994,0.6706139080675626,0.7871755439346199,FALSE,120,0,550.5942449849506,1
M0527,P03,150,0.410958904109589,Prensa,B,Correctivo,2.969278137666802,0.503703680068779,31.20781699095296,1.1195382007041668,1.4129694254573415,FALSE,150,0,550.5942449849506,1
M0527,P03,180,0.4931506849315068,Prensa,B,Correctivo,2.969278137666802,0.47597709837415514,31.504451744705094,1.1330435936740884,1.4335606975352384,FALSE,180,0,550.5942449849506,1
M0527,P03,210,0.5753424657534246,Prensa,B,Correctivo,2.969278137666802,0.45295657910389275,30.312092894313004,0.9688614610603998,1.175858535202007,FALSE,210,0,550.5942449849506,1
M0527,P03,240,0.6575342465753424,Prensa,B,Correctivo,2.969278137666802,0.4870530679899452,27.180977480705092,0.7871964486348497,1.2558055371634327,FALSE,240,0,550.5942449849506,1
M0527,P03,270,0.7397260273972602,Prensa,B,Correctivo,2.969278137666802,0.42698398217520167,25.651184852622666,1.1274438663806785,2.4011821276688132,FALSE,270,0,550.5942449849506,1
M0527,P03,300,0.821917808219178,Prensa,B,Correctivo,2.969278137666802,0.4183983025069285,28.147028536145825,1.341424048662838,1.3498080654713092,FALSE,300,0,550.5942449849506,1
M0527,P03,330,0.9041095890410958,Prensa,B,Correctivo,2.969278137666802,0.4381451002403054,29.266271379029874,1.5704836730690366,1.472252952808212,FALSE,330,0,550.5942449849506,1
M0527,P03,360,0.9863013698630136,Prensa,B,Correctivo,2.969278137666802,0.4656417590815748,26.84118491234029,0.9998626538448023,1.3248481135874517,FALSE,360,0,550.5942449849506,1
M0527,P03,390,1.0684931506849316,Prensa,B,Correctivo,2.969278137666802,0.5734776295520739,39.04125687694881,1.907943365621913,2.0499600793599777,FALSE,390,0,550.5942449849506,1
M0527,P03,420,1.1506849315068493,Prensa,B,Correctivo,2.969278137666802,0.5771317315203056,34.78561909108307,1.7988083971801339,1.5831270605790408,FALSE,420,0,550.5942449849506,1
M0527,P03,450,1.2328767123287672,Prensa,B,Correctivo,2.969278137666802,0.5645792513313005,33.210402380674616,2.2503898877961266,2.779347435228846,FALSE,450,0,550.5942449849506,1
M0527,P03,480,1.3150684931506849,Prensa,B,Correctivo,2.969278137666802,0.5223092372562972,35.304301401804004,1.6737352268920425,1.8471901330909657,FALSE,480,0,550.5942449849506,1
M0527,P03,510,1.3972602739726028,Prensa,B,Correctivo,2.969278137666802,0.546992773510693,31.88055378362127,2.0495913049336734,2.147143064091855,FALSE,510,0,550.5942449849506,1
M0527,P03,540,1.4794520547945205,Prensa,B,Correctivo,2.969278137666802,0.5104770626802057,29.39467840182485,1.716786119346563,2.573105742224726,FALSE,540,0,550.5942449849506,1
M0528,P11,0,0,Prensa,B,Correctivo,3.866762204157431,0.807318819933462,40.371564363188206,0.922087024022871,3.308651280152082,FALSE,0,0,330.33544132407843,1
M0528,P11,30,0.0821917808219178,Prensa,B,Correctivo,3.866762204157431,0.7259877119760724,39.836453636140085,1.5075982819252534,1.989743945327139,FALSE,30,0,330.33544132407843,1
M0528,P11,60,0.1643835616438356,Prensa,B,Correctivo,3.866762204157431,0.755850241265694,39.37583992538005,1.3464336633740464,2.465913465673034,FALSE,60,0,330.33544132407843,1
M0528,P11,90,0.2465753424657534,Prensa,B,Correctivo,3.866762204157431,0.8589576309568241,40.70672773687024,1.059723856990092,1.863006114851069,FALSE,90,0,330.33544132407843,1
M0528,P11,120,0.3287671232876712,Prensa,B,Correctivo,3.866762204157431,0.7649686867443928,39.44952326717521,0.9738055642125506,1.3614522955725223,FALSE,120,0,330.33544132407843,1
M0528,P11,150,0.410958904109589,Prensa,B,Correctivo,3.866762204157431,0.7379695901202022,45.52176445638304,1.4702653319423404,2.203690019237876,FALSE,150,0,330.33544132407843,1
M0528,P11,180,0.4931506849315068,Prensa,B,Correctivo,3.866762204157431,0.8216666970919227,44.39240304521153,1.3563829868806767,3.4239580913841072,FALSE,180,0,330.33544132407843,1
M0528,P11,210,0.5753424657534246,Prensa,B,Correctivo,3.866762204157431,0.6606071662459514,38.71279317683192,1.131491444028186,2.6180862508543803,FALSE,210,0,330.33544132407843,1
M0528,P11,240,0.6575342465753424,Prensa,B,Correctivo,3.866762204157431,0.6691315528607715,35.48402177675913,0.8867973392077972,3.502960418392535,FALSE,240,0,330.33544132407843,1
M0528,P11,270,0.7397260273972602,Prensa,B,Correctivo,3.866762204157431,0.69875926994132,36.25857244697326,1.369139912069112,1.4882780477130706,FALSE,270,0,330.33544132407843,1
M0528,P11,300,0.821917808219178,Prensa,B,Correctivo,3.866762204157431,0.5924687010620379,35.720406256546326,1.0145133187127615,1.1394912719896235,FALSE,300,0,330.33544132407843,1
M0528,P11,330,0.9041095890410958,Prensa,B,Correctivo,3.866762204157431,0.7514773284804019,37.94558825463613,1.001858587625851,2.3267429289121737,FALSE,330,0,330.33544132407843,1
M0529,P08,0,0,Torno,B,Preventivo,4.51228405131917,0.7994329856477369,42.70897198409108,0.9336850485686832,1.8844788803505366,FALSE,0,0,496.9992635916501,1
M0529,P08,30,0.0821917808219178,Torno,B,Preventivo,4.51228405131917,0.8124679443911443,39.23947458874426,1.1099055367185493,1.4371383879139323,FALSE,30,0,496.9992635916501,1
M0529,P08,60,0.1643835616438356,Torno,B,Preventivo,4.51228405131917,0.9251263978558304,48.361432718983636,1.1347148630907036,1.2703544171647994,FALSE,60,0,496.9992635916501,1
M0529,P08,90,0.2465753424657534,Torno,B,Preventivo,4.51228405131917,0.9353694950156458,49.23458685418323,0.8765136144298394,1.037081608627965,FALSE,90,0,496.9992635916501,1
M0529,P08,120,0.3287671232876712,Torno,B,Preventivo,4.51228405131917,0.8710932999379963,43.90897946578919,1.7627615872675217,1.1337475558211583,FALSE,120,0,496.9992635916501,1
M0529,P08,150,0.410958904109589,Torno,B,Preventivo,4.51228405131917,0.8014156441443911,41.647020412755424,0.9041685456595521,1.8726627652215884,FALSE,150,0,496.9992635916501,1
M0529,P08,180,0.4931506849315068,Torno,B,Preventivo,4.51228405131917,0.7844417985751325,38.74035011082494,1.2163927823038894,1.027699610821709,FALSE,180,0,496.9992635916501,1
M0529,P08,210,0.5753424657534246,Torno,B,Preventivo,4.51228405131917,0.6442305106482722,35.42907052524201,0.7768579694483884,0.8304884030079177,FALSE,210,0,496.9992635916501,1
M0529,P08,240,0.6575342465753424,Torno,B,Preventivo,4.51228405131917,0.7216925098406792,43.259155050687724,0.9673540127737927,0.9055783988256313,FALSE,240,0,496.9992635916501,1
M0529,P08,270,0.7397260273972602,Torno,B,Preventivo,4.51228405131917,0.699206576516618,36.41873227575657,0.8870724642952053,0.524250070957325,FALSE,270,0,496.9992635916501,1
M0529,P08,300,0.821917808219178,Torno,B,Preventivo,4.51228405131917,0.5494937617453791,32.39575606015405,0.9098087239295237,0.7942597741476126,FALSE,300,0,496.9992635916501,1
M0529,P08,330,0.9041095890410958,Torno,B,Preventivo,4.51228405131917,0.7953434100697732,40.29254289162928,1.1673770942493684,0.9256146973369567,FALSE,330,0,496.9992635916501,1
M0529,P08,360,0.9863013698630136,Torno,B,Preventivo,4.51228405131917,0.7412530461116883,36.117022330126,0.7311083580769846,1.0451724810383645,FALSE,360,0,496.9992635916501,1
M0529,P08,390,1.0684931506849316,Torno,B,Preventivo,4.51228405131917,0.7477929424817948,40.867149994226324,1.3646966692755493,1.4663440167145674,FALSE,390,0,496.9992635916501,1
M0529,P08,420,1.1506849315068493,Torno,B,Preventivo,4.51228405131917,0.9143239228029475,48.77962750302374,1.3580093026523066,2.4492338438491807,FALSE,420,0,496.9992635916501,1
M0529,P08,450,1.2328767123287672,Torno,B,Preventivo,4.51228405131917,0.7960638822328673,44.199842761494466,1.4764500901848165,1.5442242833509376,FALSE,450,0,496.9992635916501,1
M0529,P08,480,1.3150684931506849,Torno,B,Preventivo,4.51228405131917,0.846266646718976,47.55910128731913,NA,0.9267869213305989,FALSE,480,0,496.9992635916501,1
M0530,P11,0,0,Prensa,A,Correctivo,5.844263608619974,0.5653694152410282,37.32393392846215,0.786674405571239,1.785178772615175,FALSE,0,0,584.6914493340624,1
M0530,P11,30,0.0821917808219178,Prensa,A,Correctivo,5.844263608619974,0.613385911442545,40.270097998387705,0.9773807372586242,1.6744666277142077,FALSE,30,0,584.6914493340624,1
M0530,P11,60,0.1643835616438356,Prensa,A,Correctivo,5.844263608619974,0.6187480802961183,42.3602989933011,0.8756204855574652,2.642110100151791,FALSE,60,0,584.6914493340624,1
M0530,P11,90,0.2465753424657534,Prensa,A,Correctivo,5.844263608619974,0.6604862697082835,41.63274371593556,0.9597539990906022,2.5108680881748855,FALSE,90,0,584.6914493340624,1
M0530,P11,120,0.3287671232876712,Prensa,A,Correctivo,5.844263608619974,0.4994162237530184,39.80099082845524,0.9878749731790971,1.5783561470197978,FALSE,120,0,584.6914493340624,1
M0530,P11,150,0.410958904109589,Prensa,A,Correctivo,5.844263608619974,0.536985049962375,34.2753955866558,0.6887081140530392,1.503159988639683,FALSE,150,0,584.6914493340624,1
M0530,P11,180,0.4931506849315068,Prensa,A,Correctivo,5.844263608619974,0.6296515963435175,40.92360116636413,1.0423614963122931,2.5614239983041633,FALSE,180,0,584.6914493340624,1
M0530,P11,210,0.5753424657534246,Prensa,A,Correctivo,5.844263608619974,0.5058684552429611,36.07157285772209,NA,2.0563892709244573,FALSE,210,0,584.6914493340624,1
M0530,P11,240,0.6575342465753424,Prensa,A,Correctivo,5.844263608619974,0.5405325190477921,35.24226659447209,0.7941268524249293,1.341741351066324,FALSE,240,0,584.6914493340624,1
M0530,P11,270,0.7397260273972602,Prensa,A,Correctivo,5.844263608619974,0.5742054280290818,33.09144781829848,0.7520085496308353,2.4446949077942373,FALSE,270,0,584.6914493340624,1
M0530,P11,300,0.821917808219178,Prensa,A,Correctivo,5.844263608619974,0.5939904344809317,34.6137566362528,0.858129707199802,2.2211102463443138,FALSE,300,0,584.6914493340624,1
M0530,P11,330,0.9041095890410958,Prensa,A,Correctivo,5.844263608619974,0.5171669612166627,29.545979641588236,0.8444908408225156,1.6417869287451323,FALSE,330,0,584.6914493340624,1
M0530,P11,360,0.9863013698630136,Prensa,A,Correctivo,5.844263608619974,0.5476722737034948,34.14539409948585,0.7374462002142733,1.327552626617489,FALSE,360,0,584.6914493340624,1
M0530,P11,390,1.0684931506849316,Prensa,A,Correctivo,5.844263608619974,0.5307389738175327,37.0850753989346,0.6361700037729743,1.320202898743134,FALSE,390,0,584.6914493340624,1
M0530,P11,420,1.1506849315068493,Prensa,A,Correctivo,5.844263608619974,0.5890423950608044,40.09493505106302,0.814884205045223,1.6212153499680002,FALSE,420,0,584.6914493340624,1
M0530,P11,450,1.2328767123287672,Prensa,A,Correctivo,5.844263608619974,0.5871758754327916,41.1534411682663,0.795444208271653,0.8998916824863946,FALSE,450,0,584.6914493340624,1
M0530,P11,480,1.3150684931506849,Prensa,A,Correctivo,5.844263608619974,0.6872411818441644,40.989221685524605,0.9499972593512054,1.5245195361007722,FALSE,480,0,584.6914493340624,1
M0530,P11,510,1.3972602739726028,Prensa,A,Correctivo,5.844263608619974,0.627609458292523,36.63242523309779,0.8365187684643902,1.5272965109403465,FALSE,510,0,584.6914493340624,1
M0530,P11,540,1.4794520547945205,Prensa,A,Correctivo,5.844263608619974,0.6202184716831648,36.42243080398347,0.8639748806484328,2.1414711279679213,FALSE,540,0,584.6914493340624,1
M0530,P11,570,1.5616438356164384,Prensa,A,Correctivo,5.844263608619974,0.5627041574468796,33.30654687336395,0.9438214573214386,2.6833990954139915,FALSE,570,0,584.6914493340624,1
M0531,P01,0,0,Prensa,A,Correctivo,8.433830122593923,0.6760102020983192,36.794137666885746,1.149371969957853,3.6929806307294033,FALSE,0,0,399.93083651934035,1
M0531,P01,30,0.0821917808219178,Prensa,A,Correctivo,8.433830122593923,0.7364600990170108,38.16539579681864,2.219370282507217,4.5909878152571855,FALSE,30,0,399.93083651934035,1
M0531,P01,60,0.1643835616438356,Prensa,A,Correctivo,8.433830122593923,0.7205687357915258,40.6828054320015,1.9736054308524287,5.059443636615071,FALSE,60,0,399.93083651934035,1
M0531,P01,90,0.2465753424657534,Prensa,A,Correctivo,8.433830122593923,0.7748923887152682,38.06332378266572,2.024033628834473,2.789954623677005,FALSE,90,0,399.93083651934035,1
M0531,P01,120,0.3287671232876712,Prensa,A,Correctivo,8.433830122593923,0.7645557252340726,34.67268734994438,2.167712900841326,3.443882827348727,FALSE,120,0,399.93083651934035,1
M0531,P01,150,0.410958904109589,Prensa,A,Correctivo,8.433830122593923,0.6201087215792842,34.092360373707756,1.4686715883078372,1.38331314390861,FALSE,150,0,399.93083651934035,1
M0531,P01,180,0.4931506849315068,Prensa,A,Correctivo,8.433830122593923,0.6037409098288047,37.110688556571446,2.2148776157175076,2.3763573468758654,FALSE,180,0,399.93083651934035,1
M0531,P01,210,0.5753424657534246,Prensa,A,Correctivo,8.433830122593923,0.6911511134705022,37.77419219047125,2.6834095601947374,2.5911803512572797,FALSE,210,0,399.93083651934035,1
M0531,P01,240,0.6575342465753424,Prensa,A,Correctivo,8.433830122593923,0.6942842597063972,38.820553379646185,2.594485639388026,4.138070750699004,FALSE,240,0,399.93083651934035,1
M0531,P01,270,0.7397260273972602,Prensa,A,Correctivo,8.433830122593923,0.6160348830117626,26.7982691999264,2.4445105213020994,3.2866292020364276,FALSE,270,0,399.93083651934035,1
M0531,P01,300,0.821917808219178,Prensa,A,Correctivo,8.433830122593923,0.687541744544042,28.233677472028678,2.365700215774541,3.4820335189488105,FALSE,300,0,399.93083651934035,1
M0531,P01,330,0.9041095890410958,Prensa,A,Correctivo,8.433830122593923,0.6466313160941521,31.352078048222566,2.3743527535525866,3.7191150889113884,FALSE,330,0,399.93083651934035,1
M0531,P01,360,0.9863013698630136,Prensa,A,Correctivo,8.433830122593923,0.7050260821761535,35.84488297450191,2.2415775791513233,3.812935222138233,FALSE,360,0,399.93083651934035,1
M0531,P01,390,1.0684931506849316,Prensa,A,Correctivo,8.433830122593923,0.7170772645968436,39.97058846423844,2.5678209923855166,3.2256849382786417,FALSE,390,0,399.93083651934035,1
M0532,P10,0,0,Fresadora,B,Correctivo,8.953336912219097,0.7937951700115349,36.10346379470443,3.1868926150360726,3.0764545392487115,FALSE,0,0,404.107691175381,1
M0532,P10,30,0.0821917808219178,Fresadora,B,Correctivo,8.953336912219097,0.8618686473021833,42.9501968569725,NA,4.549387996211574,FALSE,30,0,404.107691175381,1
M0532,P10,60,0.1643835616438356,Fresadora,B,Correctivo,8.953336912219097,0.7815884147634509,41.213334733924164,3.95818215409419,3.2322292994862494,FALSE,60,0,404.107691175381,1
M0532,P10,90,0.2465753424657534,Fresadora,B,Correctivo,8.953336912219097,0.7615591037434267,46.12165566029264,3.277898379373186,4.473626871552312,FALSE,90,0,404.107691175381,1
M0532,P10,120,0.3287671232876712,Fresadora,B,Correctivo,8.953336912219097,0.6716430334455636,37.90952290978655,2.4074203576218807,3.729017011578098,FALSE,120,0,404.107691175381,1
M0532,P10,150,0.410958904109589,Fresadora,B,Correctivo,8.953336912219097,0.7022947182623596,38.90996960897467,3.543950692895152,5.446129292045032,FALSE,150,0,404.107691175381,1
M0532,P10,180,0.4931506849315068,Fresadora,B,Correctivo,8.953336912219097,0.6704905546890084,37.52591472753702,2.9400479702662974,4.485697252821676,FALSE,180,0,404.107691175381,1
M0532,P10,210,0.5753424657534246,Fresadora,B,Correctivo,8.953336912219097,0.675499595332512,34.13310018946861,3.3487000978515513,1.4879027554366961,FALSE,210,0,404.107691175381,1
M0532,P10,240,0.6575342465753424,Fresadora,B,Correctivo,8.953336912219097,0.6905236351730561,33.9321762982414,3.7191637085462497,3.788344325502235,FALSE,240,0,404.107691175381,1
